sex,dose,type_vax,month,Ageband,Persontime,Persontime_B_COAGDIS_AESI,Persontime_B_DIC_AESI,Persontime_B_HAEMOPHAGOLYNPHOHISTIO_AESI,Persontime_B_ITP_AESI,Persontime_B_TTS_AESI,Persontime_C_ARRH_AESI,Persontime_C_CAD_AESI,Persontime_C_MYOCARD_AESI,Persontime_C_PERICARD_AESI,Persontime_D_LIVERACUTE_AESI,Persontime_D_PANCRACUTE_AESI,Persontime_E_DM1_AESI,Persontime_E_THYROIDAUTOIMM_AESI,Persontime_E_THYROIDSUBACUTE_AESI,Persontime_G_KIACUTE_AESI,Persontime_Im_KAWASAKI_AESI,Persontime_M_RHABDOMYOLISIS_AESI,Persontime_N_ADEM_AESI,Persontime_N_BELLP_AESI,Persontime_N_CONVULGEN_AESI,Persontime_N_CVST_AESI,Persontime_N_GBS_AESI,Persontime_N_HEARINGLOSS_AESI,Persontime_N_MENINGOENC_AESI,Persontime_N_MYELITISTRANSV_AESI,Persontime_N_NARCOLEPSY_AESI,Persontime_N_STROKEHEMO_AESI,Persontime_O_DEATHSUDDEN_AESI,Persontime_O_MIS_AESI,Persontime_R_ARDS_AESI,Persontime_Sk_ERYTHMULTI_AESI,Persontime_Sk_SCAR_AESI,Persontime_SO_ANOSMIAAGEUSIA_AESI,Persontime_V_CHILBLAIN_AESI,Persontime_V_MICROANGIO_AESI,Persontime_V_THROMBOSISARTERIALALGOR_AESI,Persontime_V_VASCULITISSINGLEORG_AESI,Persontime_V_VTEALGORITHM_AESI,Persontime_C_VALVULAR_COV,Persontime_D_DIVERTICULITIS_AESI,Persontime_D_GALLSTONES_COV,Persontime_D_LIVERCIRRHOSIS_COV,Persontime_E_GOUT_COV,Persontime_G_UTI_COV,Persontime_I_CLOSTRIDIUMD_COV,Persontime_I_INFLUENZA_COV,Persontime_Im_SJOGRENS_COV,Persontime_M_FRACTURES_COV,Persontime_M_OSTEOARTHRITIS_COV,Persontime_M_OSTEOMYELITIS_COV,Persontime_M_REACTIVEARTHRITIS_COV,Persontime_Ment_ORGPSYCHOSIS_COV,Persontime_N_TRIGEMINALNEURALGIA_COV,Persontime_SO_CONJUNCTIVITIS_COV,Persontime_SO_OTITISEXT_COV,Persontime_V_RENOVASCULAR_COV,B_COAGDIS_AESI_b,B_DIC_AESI_b,B_HAEMOPHAGOLYNPHOHISTIO_AESI_b,B_ITP_AESI_b,B_TTS_AESI_b,C_ARRH_AESI_b,C_CAD_AESI_b,C_MYOCARD_AESI_b,C_PERICARD_AESI_b,D_LIVERACUTE_AESI_b,D_PANCRACUTE_AESI_b,E_DM1_AESI_b,E_THYROIDAUTOIMM_AESI_b,E_THYROIDSUBACUTE_AESI_b,G_KIACUTE_AESI_b,Im_KAWASAKI_AESI_b,M_RHABDOMYOLISIS_AESI_b,N_ADEM_AESI_b,N_BELLP_AESI_b,N_CONVULGEN_AESI_b,N_CVST_AESI_b,N_GBS_AESI_b,N_HEARINGLOSS_AESI_b,N_MENINGOENC_AESI_b,N_MYELITISTRANSV_AESI_b,N_NARCOLEPSY_AESI_b,N_STROKEHEMO_AESI_b,O_DEATHSUDDEN_AESI_b,O_MIS_AESI_b,R_ARDS_AESI_b,Sk_ERYTHMULTI_AESI_b,Sk_SCAR_AESI_b,SO_ANOSMIAAGEUSIA_AESI_b,V_CHILBLAIN_AESI_b,V_MICROANGIO_AESI_b,V_THROMBOSISARTERIALALGOR_AESI_b,V_VASCULITISSINGLEORG_AESI_b,V_VTEALGORITHM_AESI_b,C_VALVULAR_COV_b,D_DIVERTICULITIS_AESI_b,D_GALLSTONES_COV_b,D_LIVERCIRRHOSIS_COV_b,E_GOUT_COV_b,G_UTI_COV_b,I_CLOSTRIDIUMD_COV_b,I_INFLUENZA_COV_b,Im_SJOGRENS_COV_b,M_FRACTURES_COV_b,M_OSTEOARTHRITIS_COV_b,M_OSTEOMYELITIS_COV_b,M_REACTIVEARTHRITIS_COV_b,Ment_ORGPSYCHOSIS_COV_b,N_TRIGEMINALNEURALGIA_COV_b,SO_CONJUNCTIVITIS_COV_b,SO_OTITISEXT_COV_b,V_RENOVASCULAR_COV_b,Persontime_Im_ANAPHYLAXIS_AESI,Im_ANAPHYLAXIS_AESI_b
M,0,,2021-02,60-69,12939,12795,12939,12939,12939,12795,12689,12739,12898,12939,12939,12911,12939,12939,12939,12939,12939,12939,12939,12939,12911,12939,12939,12939,12939,12939,12939,12939,12939,12939,12939,12939,12939,12939,12939,12939,12795,12939,11678,12861,12939,12911,12911,12939,12883,12939,12939,12939,12883,12883,12939,12939,12939,12939,12939,12939,12939,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12939,0
M,0,,2021-02,70-79,9681,9504,9681,9681,9681,9504,9121,9618,9653,9653,9681,9653,9681,9681,9681,9625,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9681,9483,9681,8288,9541,9681,9541,9681,9653,9625,9681,9681,9681,9653,9636,9653,9681,9681,9681,9681,9681,9681,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9681,0
M,0,,2021-02,80+,8011,7815,8011,8011,8011,7815,7226,7927,8011,7930,8011,8011,7996,8011,8011,7927,8011,8011,8011,8011,7983,8011,8011,8011,8011,8011,8011,7983,8011,8011,8011,8011,8011,8011,8011,8011,7787,8011,6434,7913,7983,7955,8011,8011,7884,8011,8011,8011,7871,7899,8011,8011,7983,8011,8011,8011,8011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8011,0
M,0,,2021-03,0-4,3707,3676,3707,3707,3707,3676,3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,3676,3707,3707,3707,3676,3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,3707,3676,3707,3676,3707,3707,3707,3707,3707,3676,3707,3707,3707,3707,3707,3707,3707,3707,3707,3676,3707,3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707,0
M,0,,2021-03,12-17,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7430,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7303,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7492,7461,7492,7492,7492,7492,7492,7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492,0
M,0,,2021-03,18-24,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7481,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,7757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7757,0
M,0,,2021-03,25-29,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5112,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5143,5019,5143,5143,5143,5143,5143,5143,5143,5143,5143,5112,5143,5143,5143,5143,5143,5143,5143,5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5143,0
M,0,,2021-03,30-39,10788,10788,10788,10788,10788,10788,10757,10788,10788,10788,10788,10788,10757,10788,10788,10757,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10450,10788,10788,10788,10788,10788,10788,10788,10788,10788,10788,10726,10788,10788,10788,10788,10788,10788,10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10788,0
M,0,,2021-03,40-49,15987,15925,15987,15987,15987,15956,15956,15956,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15987,15956,15987,15987,15987,15987,15987,15987,15987,15987,15956,15987,15396,15987,15987,15894,15956,15987,15956,15987,15987,15987,15956,15956,15987,15987,15987,15987,15987,15987,15987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15987,0
M,0,,2021-03,5-11,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8127,8158,8127,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,8158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8158,0
M,0,,2021-03,50-59,17817,17786,17817,17817,17817,17786,17755,17755,17786,17786,17817,17817,17817,17786,17817,17786,17817,17817,17817,17817,17817,17817,17817,17786,17817,17817,17817,17817,17817,17817,17786,17817,17817,17817,17817,17817,17755,17817,16236,17809,17786,17729,17817,17817,17817,17817,17817,17817,17786,17724,17817,17817,17817,17817,17817,17817,17817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17817,0
M,0,,2021-03,60-69,13984,13805,13984,13984,13984,13805,13728,13743,13953,13984,13984,13953,13984,13984,13984,13984,13984,13984,13984,13984,13953,13984,13984,13984,13984,13984,13984,13984,13984,13984,13983,13984,13984,13984,13984,13984,13805,13984,12627,13922,13984,13953,13953,13984,13922,13984,13984,13984,13922,13921,13984,13984,13984,13984,13984,13984,13984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13984,0
M,0,,2021-03,70-79,10396,10148,10396,10396,10396,10148,9858,10303,10365,10365,10396,10365,10396,10396,10396,10334,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10396,10148,10396,8969,10261,10396,10244,10396,10392,10336,10396,10396,10396,10368,10365,10365,10396,10396,10396,10396,10396,10396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10396,0
M,0,,2021-03,80+,7394,7177,7394,7394,7394,7177,6632,7301,7394,7352,7394,7394,7363,7394,7394,7271,7394,7394,7394,7394,7363,7394,7394,7394,7394,7394,7394,7363,7394,7394,7394,7394,7394,7394,7394,7394,7146,7394,5882,7304,7382,7332,7394,7394,7332,7394,7394,7394,7268,7288,7394,7394,7374,7394,7394,7394,7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7394,0
M,0,,2021-04,0-4,3532,3502,3532,3532,3532,3502,3532,3532,3532,3532,3532,3532,3532,3532,3532,3532,3522,3532,3532,3532,3502,3532,3532,3532,3532,3532,3532,3532,3532,3532,3532,3532,3532,3532,3532,3532,3502,3532,3502,3532,3532,3532,3532,3532,3502,3532,3532,3532,3532,3532,3532,3532,3532,3532,3502,3532,3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532,0
M,0,,2021-04,12-17,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7222,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7102,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7282,7252,7282,7282,7282,7282,7282,7282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7282,0
M,0,,2021-04,18-24,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7236,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7506,0
M,0,,2021-04,25-29,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4842,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4872,4752,4872,4872,4872,4872,4872,4872,4872,4872,4872,4842,4872,4872,4872,4872,4872,4872,4872,4872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4872,0
M,0,,2021-04,30-39,10263,10263,10263,10263,10263,10263,10233,10263,10241,10263,10263,10263,10233,10263,10263,10233,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,9963,10263,10263,10263,10263,10263,10263,10263,10263,10263,10263,10203,10263,10263,10263,10263,10263,10263,10263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10263,0
M,0,,2021-04,40-49,15166,15094,15166,15166,15166,15124,15159,15124,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15166,15136,15166,15166,15149,15166,15166,15166,15166,15166,15122,15166,14615,15166,15166,15095,15136,15166,15136,15166,15166,15166,15136,15136,15166,15166,15166,15166,15166,15166,15166,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15166,0
M,0,,2021-04,5-11,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7825,7845,7845,7845,7815,7845,7815,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7845,0
M,0,,2021-04,50-59,16705,16650,16705,16705,16705,16650,16645,16620,16675,16675,16705,16705,16705,16675,16705,16675,16705,16705,16705,16705,16705,16705,16705,16675,16705,16705,16705,16705,16705,16705,16679,16705,16705,16705,16705,16705,16631,16705,15247,16705,16675,16645,16705,16705,16705,16705,16705,16705,16650,16615,16705,16705,16705,16705,16705,16705,16705,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16705,0
M,0,,2021-04,60-69,13020,12875,13020,13020,13020,12875,12838,12825,12990,12990,13020,12990,13020,13020,13020,13020,13020,13020,13020,13020,12990,13020,13020,13020,13020,13020,13020,13020,13020,13020,12990,13020,13020,13020,13020,13020,12875,13020,11741,12960,13020,12990,12990,13020,12960,13020,13020,13020,12942,12930,13020,13020,13020,13020,13020,13020,13020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13020,0
M,0,,2021-04,70-79,6434,6242,6434,6434,6434,6242,6182,6376,6427,6404,6434,6429,6434,6434,6434,6374,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6434,6242,6434,5681,6319,6434,6364,6434,6434,6415,6434,6434,6434,6434,6410,6428,6434,6434,6434,6434,6434,6434,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6434,0
M,0,,2021-04,80+,2740,2603,2740,2740,2740,2603,2454,2709,2740,2740,2740,2740,2731,2740,2740,2715,2740,2740,2740,2740,2736,2740,2740,2740,2740,2740,2740,2723,2740,2740,2737,2740,2740,2740,2740,2740,2591,2740,2121,2698,2740,2698,2740,2740,2714,2740,2740,2740,2700,2705,2740,2740,2740,2740,2740,2740,2740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,0
M,0,,2021-05,0-4,3682,3651,3682,3682,3682,3651,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3651,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3682,3651,3682,3651,3682,3682,3682,3682,3682,3651,3682,3682,3682,3682,3682,3682,3682,3682,3682,3651,3682,3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682,0
M,0,,2021-05,12-17,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7418,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7294,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7480,7449,7480,7480,7480,7480,7480,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480,0
M,0,,2021-05,18-24,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7267,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7546,0
M,0,,2021-05,25-29,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4843,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4874,4762,4874,4874,4874,4874,4874,4874,4874,4874,4874,4843,4874,4874,4874,4874,4874,4874,4874,4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4874,0
M,0,,2021-05,30-39,10294,10294,10294,10294,10294,10294,10263,10294,10263,10294,10294,10294,10269,10294,10294,10263,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,9958,10294,10294,10294,10294,10294,10294,10294,10294,10294,10294,10232,10294,10294,10294,10294,10294,10294,10294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10294,0
M,0,,2021-05,40-49,15070,14977,15070,15070,15070,15008,15070,15008,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15070,15039,15070,15070,15039,15070,15070,15070,15070,15070,14977,15070,14526,15070,15070,15008,15039,15070,15039,15070,15070,15070,15030,15039,15070,15070,15070,15070,15070,15070,15070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15070,0
M,0,,2021-05,5-11,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8072,8103,8103,8103,8072,8103,8072,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,8103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8103,0
M,0,,2021-05,50-59,15574,15498,15574,15574,15574,15498,15527,15467,15543,15523,15574,15574,15574,15534,15574,15543,15574,15574,15574,15574,15574,15574,15574,15543,15574,15574,15574,15574,15574,15574,15574,15574,15574,15574,15574,15574,15498,15574,14322,15574,15543,15512,15574,15574,15574,15574,15574,15574,15512,15481,15574,15574,15574,15574,15574,15574,15574,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15574,0
M,0,,2021-05,60-69,9991,9891,9991,9991,9991,9891,9842,9867,9960,9960,9991,9960,9991,9991,9991,9991,9991,9991,9991,9991,9977,9991,9991,9991,9991,9991,9991,9991,9991,9991,9960,9991,9991,9991,9991,9991,9891,9991,9038,9932,9991,9971,9960,9991,9958,9991,9991,9991,9929,9953,9991,9991,9991,9991,9991,9991,9991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9991,0
M,0,,2021-05,70-79,2843,2738,2843,2843,2843,2738,2725,2839,2843,2836,2843,2843,2843,2843,2843,2812,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2738,2843,2481,2813,2843,2839,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2843,0
M,0,,2021-05,80+,680,618,680,680,680,618,649,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,649,680,680,680,680,680,618,680,519,680,680,649,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0
M,0,,2021-06,0-4,3610,3580,3610,3610,3610,3580,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3580,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3610,3580,3610,3580,3610,3610,3610,3610,3610,3580,3610,3610,3610,3610,3610,3610,3610,3610,3610,3580,3610,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,0
M,0,,2021-06,12-17,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,6974,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,6901,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7034,7004,7034,7034,7034,7034,7034,7034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7034,0
M,0,,2021-06,18-24,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6047,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6245,0
